userid,id,rating,timestamp
33,62394,3.5,1409415959
33,62644,5.0,1409313484
33,62849,3.5,1409432728
33,63479,3.5,1413470232
33,63859,4.0,1409531300
33,64030,3.5,1409308346
33,64957,5.0,1409433519
33,64969,4.0,1409478482
33,65037,5.0,1409478753
33,65682,3.5,1409205923
33,67197,5.0,1409522400
33,67255,5.0,1409119078
33,67408,3.5,1409521609
33,67799,4.0,1409121082
33,67867,3.5,1409415966
33,68073,4.0,1409433041
33,68157,3.5,1409118941
33,68205,3.5,1409308206
33,68319,4.0,1409416137
33,68554,5.0,1409522344
33,68954,5.0,1409522440
33,69122,3.5,1409434244
33,69526,3.5,1409312744
33,69844,4.0,1409522541
33,69951,4.0,1409313531
33,70286,5.0,1409522491
33,70336,3.5,1409416123
33,70599,5.0,1409522435
33,71057,5.0,1409121210
33,71252,3.0,1409522571
33,71468,5.0,1409522396
33,71535,5.0,1409118999
33,71899,5.0,1409522406
33,72294,5.0,1409522378
33,72407,3.0,1409205469
33,72731,5.0,1409202367
33,72980,5.0,1409522441
33,72998,4.0,1409118845
33,73017,4.5,1409118534
33,74530,3.5,1409120160
33,74789,4.0,1409120197
33,76093,4.0,1409118865
33,76175,4.0,1409120133
33,77561,4.0,1409120625
33,78105,4.0,1409120130
33,78772,3.0,1409205461
33,78893,4.0,1409416100
33,79057,3.5,1409433397
33,79091,4.0,1409120794
33,79132,5.0,1409118305
33,79695,3.0,1409523047
33,79702,5.0,1409522427
33,80026,3.0,1409415934
33,80181,5.0,1409522499
33,80363,4.0,1409205415
33,80463,4.0,1409119023
33,80615,4.0,1409120188
33,81229,4.0,1409121229
33,81564,4.0,1409434522
33,81591,3.5,1409118488
33,81834,4.0,1409118772
33,81845,5.0,1409522398
33,81847,4.0,1409205693
33,82169,4.0,1409120102
33,84152,5.0,1409522404
33,84601,3.5,1409414374
33,84954,5.0,1409204223
33,85056,3.5,1409312725
33,85414,5.0,1409120460
33,86332,4.0,1409120448
33,86835,3.5,1409308429
33,86880,4.0,1409313813
33,87222,4.5,1409415232
33,87520,3.5,1409312741
33,87876,3.5,1409205836
33,88125,4.0,1409118842
33,88140,4.0,1409120432
33,88932,3.0,1409522569
33,89745,4.0,1409118929
33,90405,4.0,1409202822
33,90647,5.0,1409531215
33,90888,3.5,1409120152
33,91104,3.0,1409205457
33,91500,4.5,1409202260
33,91529,4.0,1409119407
33,91535,4.0,1409204592
33,91542,5.0,1409118894
33,91658,4.5,1409118938
33,91831,3.5,1409204719
33,91974,3.5,1409205364
33,92259,4.0,1409118817
33,92507,3.5,1409205247
33,93270,3.5,1409205161
33,93272,4.0,1409204733
33,93766,3.5,1409120192
33,94777,3.5,1409205058
33,94864,3.5,1409205165
33,94959,4.0,1409119729
33,95167,4.5,1409204598
33,95207,4.0,1409120104
33,95441,4.0,1409205338
33,95510,3.5,1409204503
33,95932,3.5,1409416093
33,96588,4.0,1409204030
33,96621,4.0,1409531359
33,96691,4.0,1409205215
33,97188,3.5,1409205284
33,97752,5.0,1409204685
33,97832,5.0,1409522471
33,97950,3.5,1409342317
33,98124,4.0,1409204553
33,98203,3.0,1409205467
33,98243,4.0,1409205220
33,98361,4.0,1409204181
33,98491,5.0,1409206024
33,98809,4.0,1409120091
33,99112,3.5,1409204919
33,99114,4.0,1409119443
33,99813,4.0,1409202948
33,100244,5.0,1409203189
33,100498,4.0,1409203272
33,101025,3.5,1409120283
33,101076,3.0,1409203258
33,101142,5.0,1409203111
33,101283,3.5,1409203348
33,101362,4.0,1409203508
33,101577,3.5,1409415429
33,101739,3.5,1409203221
33,101864,4.0,1409203554
33,101895,4.5,1409313264
33,102084,4.0,1409204968
33,102125,4.0,1409120829
33,102662,4.0,1409203071
33,102720,5.0,1409203203
33,103228,3.5,1409203524
33,103249,3.5,1409203787
33,103596,2.0,1409203605
33,103659,4.0,1409203382
33,103667,3.5,1409204089
33,103688,4.5,1409203102
33,103755,4.0,1409313276
33,103772,3.5,1409203792
33,103810,4.0,1409121231
33,104074,3.5,1409203541
33,104129,3.5,1409203432
33,104243,3.0,1409203574
33,104245,4.0,1409205810
33,104374,4.0,1409826567
33,105213,3.5,1409309669
33,105246,5.0,1409522694
33,106072,4.0,1409120519
33,106487,4.0,1409202264
33,106489,4.0,1409118142
33,106491,4.5,1409120135
33,106559,3.5,1409121004
33,106642,5.0,1409120705
33,106696,4.0,1409203247
33,106782,4.0,1409118100
33,107953,4.0,1409203148
33,108085,5.0,1409522907
33,108188,3.5,1409202551
33,108190,4.0,1409202231
33,108932,4.5,1409522743
33,108949,3.5,1409308773
33,109673,4.0,1409119951
33,110102,4.0,1409202214
33,110127,4.0,1409202647
33,110130,3.5,1409202643
33,110295,2.0,1409414543
33,110553,4.0,1409202182
33,110566,4.0,1409202685
33,110730,5.0,1409119883
33,111360,5.0,1409119869
33,111362,3.5,1413470154
33,111364,4.0,1409240528
33,111659,4.5,1413470299
33,111759,5.0,1413470175
33,112175,4.5,1409531180
33,112788,4.0,1413470206
33,113278,4.5,1409202197
34,6,3.0,837960515
34,9,3.0,837960998
34,10,4.0,837960184
34,11,5.0,837960360
34,22,4.0,837960558
34,34,5.0,837960236
34,39,3.0,837960279
34,57,4.0,837961081
34,104,4.0,837960923
34,105,5.0,837960493
34,110,3.0,837960205
34,132,3.0,837960923
34,150,5.0,837960058
34,157,3.0,837961205
34,161,4.0,837960162
34,164,4.0,837960978
34,165,2.0,837960107
34,180,2.0,837961062
34,185,3.0,837960184
34,203,3.0,837960628
34,208,5.0,837960184
34,216,4.0,837960674
34,217,3.0,837961237
34,222,4.0,837960644
34,225,4.0,837960258
34,230,4.0,837960604
34,233,3.0,837960898
34,235,4.0,837960392
34,236,3.0,837960338
34,237,3.0,837960535
34,252,3.0,837960377
34,255,2.0,837960959
34,256,4.0,837960428
34,275,3.0,837961098
34,276,3.0,837960535
34,277,5.0,837960493
34,281,3.0,837960741
34,282,4.0,837960338
34,289,3.0,837960817
34,292,3.0,837960162
34,296,2.0,837960058
34,300,3.0,837960205
34,303,4.0,837960698
34,305,3.0,837960698
34,312,4.0,837961164
34,315,3.0,837960317
34,316,3.0,837960136
34,317,4.0,837960258
34,318,5.0,837960136
34,333,3.0,837960445
34,339,5.0,837960184
34,344,4.0,837960107
34,349,4.0,837960107
34,350,4.0,837960360
34,351,3.0,837960842
34,353,2.0,837960464
34,356,5.0,837960205
34,357,5.0,837960360
34,360,3.0,837961116
34,361,4.0,837960898
34,368,4.0,837960558
34,370,4.0,837960604
34,371,3.0,837960757
34,378,3.0,837961098
34,380,3.0,837960058
34,383,3.0,837960789
34,410,2.0,837960205
34,420,3.0,837960279
34,422,3.0,837961341
34,432,4.0,837960299
34,433,3.0,837961252
34,435,3.0,837960299
34,440,5.0,837960317
34,444,3.0,837961116
34,454,4.0,837960236
34,457,4.0,837960162
34,466,4.0,837960628
34,468,4.0,837960572
34,471,4.0,837960661
34,472,3.0,837961417
34,480,3.0,837960236
34,489,3.0,837960938
34,500,4.0,837960317
34,505,3.0,837961278
34,508,4.0,837960493
34,509,4.0,837960407
34,515,5.0,837960535
34,516,4.0,837961027
34,520,5.0,837960628
34,524,4.0,837960960
34,527,5.0,837960317
34,532,4.0,837960817
34,534,5.0,837960898
34,538,3.0,837961046
34,539,5.0,837960338
34,540,4.0,837960757
34,553,3.0,837960360
34,569,4.0,837961317
34,586,3.0,837960338
34,587,3.0,837960338
34,589,3.0,837960279
34,590,5.0,837960058
34,592,3.0,837960058
34,593,4.0,837960162
34,597,5.0,837960360
35,10,3.0,839754984
35,21,4.0,839755119
35,32,3.0,839755183
35,39,4.0,839755119
35,47,4.0,839755051
35,150,3.0,839754806
35,160,2.0,839755183
35,253,5.0,839754984
35,265,5.0,839755516
35,296,5.0,839754806
35,299,5.0,839755481
35,318,5.0,839754926
35,339,3.0,839754984
35,342,5.0,839755481
35,344,2.0,839754844
35,345,5.0,839755393
35,356,4.0,839755020
35,357,4.0,839755481
35,364,3.0,839755051
35,367,3.0,839755084
35,410,3.0,839755020
35,434,3.0,839754926
35,435,3.0,839755183
35,454,3.0,839755051
35,457,4.0,839754926
35,500,4.0,839755183
35,509,5.0,839755481
35,515,5.0,839755558
35,592,3.0,839754806
36,18,4.0,1111540234
36,70,4.5,1111540093
36,110,2.0,1111540647
36,158,2.0,1111540030
36,163,3.5,1111539967
36,168,3.0,1111540002
36,180,4.0,1111540427
36,296,5.0,1111540697
36,318,3.0,1111540755
36,543,2.0,1111540017
36,593,4.0,1111540721
36,858,4.0,1111540830
36,875,3.5,1111540290
36,1194,3.5,1111540240
36,1213,5.0,1111540749
36,1380,3.0,1111539972
36,1393,3.5,1111540501
36,1485,3.5,1111539979
36,1625,5.0,1111540060
36,1672,3.5,1111540443
36,1673,3.0,1111540052
36,1923,4.0,1111540473
36,2001,2.0,1111540037
36,2028,4.0,1111540664
36,2054,1.0,1111540006
36,2329,5.0,1111540684
36,2571,4.0,1111540655
36,2692,4.5,1111540763
36,2699,2.0,1111539999
36,2762,5.0,1111540658
36,2841,4.5,1111540414
36,2858,4.0,1111540726
36,2959,5.0,1111540660
36,3020,5.0,1111540539
36,3052,3.5,1111540090
36,3298,5.0,1111540557
36,3409,4.5,1111541541
36,3484,4.0,1111541695
36,3510,3.5,1111540596
36,3513,3.5,1111541534
36,3553,4.5,1111541705
36,3623,2.0,1111540067
36,3755,3.5,1111541563
36,3826,3.5,1111541745
36,3893,2.0,1111541531
36,3948,5.0,1111540292
36,3949,5.0,1111540717
36,3977,1.5,1111540081
36,3994,4.0,1111540541
36,4011,5.0,1111541381
36,4020,5.0,1111541399
36,4102,4.0,1111540418
36,4128,3.5,1111540392
36,4167,3.5,1111541583
36,4226,5.0,1111540766
36,4448,4.0,1111540430
36,4725,5.0,1111541472
36,4770,4.0,1111541730
36,4814,4.5,1111541565
36,4878,5.0,1111540710
36,4901,3.0,1111540629
36,4978,4.0,1111541420
36,5110,4.0,1111540507
36,5266,4.0,1111541501
36,5293,4.5,1111541474
36,5337,4.0,1111541136
36,5387,3.5,1111541758
36,5388,4.0,1111541455
36,5418,5.0,1111541433
36,5443,3.0,1111541156
36,5502,5.0,1111541495
36,5564,4.0,1111541789
36,5630,4.5,1111540566
36,5666,4.0,1111541507
36,5669,5.0,1111540695
36,5679,5.0,1111541396
36,6188,5.0,1111540502
36,6193,4.0,1111541444
36,6280,4.0,1111541722
36,6281,3.0,1111540305
36,6323,5.0,1111541452
36,6378,4.0,1111540446
36,6383,4.0,1111541748
36,6508,5.0,1111541512
36,6548,4.0,1111541580
36,6695,2.5,1111541777
36,6874,3.5,1111541387
36,6879,2.5,1111540407
36,6934,4.5,1111541538
36,7254,5.0,1111541427
36,7346,4.5,1111540435
36,7361,5.0,1111540822
36,7438,3.0,1111540669
36,8644,3.5,1111541498
36,8665,5.0,1111541447
37,107,2.0,1268297485
37,135,1.0,1268297488
37,307,1.0,1268297492
37,562,2.5,1268297537
37,671,2.5,1268297502
37,799,2.0,1268297532
37,898,2.0,1268297515
37,1175,1.5,1268297518
37,1222,4.5,1268298460
37,1270,4.5,1268298253
37,1296,1.0,1268297496
37,1378,2.0,1268297498
37,1409,2.0,1268297534
37,1952,2.0,1268297521
37,2011,4.0,1268298269
37,2012,4.0,1268298272
37,2243,2.0,1268297539
37,2300,1.5,1268297524
37,2366,1.5,1268297455
37,2394,1.5,1268297526
37,2872,1.5,1268297529
37,3148,1.0,1268297477
37,3317,2.0,1268297504
37,3396,2.0,1268297481
38,709,5.0,1320499503
38,1031,5.0,1320499255
38,1093,4.0,1320499030
38,1223,5.0,1320499058
38,1244,5.0,1320499021
38,1680,2.5,1320499076
38,1911,2.5,1320499088
38,2010,5.0,1320499201
38,2083,4.0,1320499384
38,2140,3.0,1320499034
38,2146,5.0,1320499408
38,2160,2.0,1320499049
38,3483,3.5,1320499720
38,4571,4.5,1320499006
39,260,5.0,954463399
39,527,4.0,954463357
39,529,1.0,954463436
39,1210,5.0,954463436
39,1270,3.0,954463399
39,2657,5.0,954463357
40,2028,5.0,903377771
41,934,3.0,1302129763
41,954,3.5,1302129680
41,1103,4.0,1302129665
41,1104,2.0,1302129634
41,1892,3.0,1302129748
41,2297,3.5,1302129791
41,2301,4.0,1302129773
41,2413,3.0,1302129765
41,2719,2.0,1302129710
41,2722,1.5,1302129591
41,2857,4.5,1302129743
41,3210,3.0,1302129575
41,3476,3.5,1302129730
41,4128,2.5,1302129695
41,5528,3.5,1302129758
42,3,4.0,855621358
42,25,4.0,855621317
42,32,3.0,855621317
42,36,4.0,855621358
42,62,5.0,855621317
42,74,5.0,855621489
42,79,5.0,855621434
42,94,4.0,855621518
42,102,3.0,855621551
42,104,5.0,855621398
42,112,5.0,855621358
42,140,5.0,855621434
42,141,4.0,855621317
42,260,5.0,855621433
42,376,5.0,855621398
42,494,4.0,855621358
42,608,5.0,855621358
42,628,5.0,855621434
42,648,3.0,855621317
42,653,3.0,855621398
42,708,5.0,855621398
42,719,3.0,855621465
42,733,5.0,855621358
42,762,4.0,855621434
42,802,5.0,855621465
42,805,5.0,855621434
42,832,5.0,855621489
42,852,3.0,855621489
43,3,2.0,1111472542
43,69,3.0,1111473148
43,104,4.5,1111472542
43,110,3.0,1111473590
43,216,2.5,1111473113
43,235,3.5,1111472525
43,260,4.0,1111473496
43,318,4.0,1111473169
43,368,2.0,1111472487
43,374,1.0,1111472696
43,442,1.0,1111472475
43,494,0.5,1111472532
43,553,2.5,1111472554
43,653,1.0,1111472522
43,1101,3.0,1111473107
43,1194,3.0,1111473224
43,1196,4.5,1111473499
43,1208,2.0,1111472511
43,1210,4.0,1111473502
43,1517,4.5,1111473094
43,1584,2.0,1111472472
43,1610,3.5,1111472484
43,1645,3.0,1111473122
43,1784,1.5,1111472468
43,1923,4.0,1111472494
43,2005,2.0,1111473205
43,2273,2.0,1111473119
43,2371,4.5,1111473143
43,2421,2.0,1111472729
43,2422,1.5,1111472683
43,2628,3.5,1111473487
43,2706,3.0,1111473198
43,2959,4.0,1111472479
43,2987,2.0,1111472501
43,3114,2.5,1111472558
43,3253,3.5,1111473151
43,3257,1.5,1111472735
43,3275,3.0,1111473228
43,3285,4.0,1111473463
43,3552,3.5,1111473155
43,3578,3.5,1111473584
43,3916,2.5,1111473042
43,3948,3.5,1111473004
43,4011,4.5,1111473246
43,4085,2.0,1111473210
43,4734,3.0,1111473067
43,5134,2.0,1111473413
43,5378,3.0,1111473493
43,5452,1.0,1111472681
43,6188,4.5,1111473091
43,6482,2.5,1111473535
43,7293,2.5,1111473126
43,7346,3.0,1111473072
43,7458,2.5,1111472818
43,7701,1.0,1111472668
43,8533,3.0,1111472908
43,8666,1.0,1111472681
43,8810,1.0,1111472738
43,8866,3.0,1111472741
43,26555,3.5,1111472997
44,2580,4.0,1346907903
44,3745,4.0,1346907602
45,6,4.0,835182491
45,50,3.0,835182441
45,111,4.0,835182441
45,150,3.0,835182366
45,153,3.0,835182406
45,161,3.0,835182491
45,165,3.0,835182407
45,229,4.0,835182491
45,230,4.0,835182491
45,280,3.0,835182491
45,296,4.0,835182366
45,316,3.0,835182407
45,322,3.0,835182470
45,349,4.0,835182407
45,380,3.0,835182366
45,434,3.0,835182407
45,457,3.0,835182441
45,474,3.0,835182470
45,590,4.0,835182366
45,592,3.0,835182366
45,593,4.0,835182441
46,110,3.0,996343049
46,420,4.0,996342929
46,678,3.0,996343390
46,912,5.0,996343434
46,1270,3.0,996342954
46,2028,5.0,996343203
46,3147,3.0,996343434
46,4623,3.0,996343261
47,1256,5.0,966427694
47,1721,3.0,966427633
47,1732,1.0,966427662
47,2109,5.0,966427694
47,2789,3.0,966427694
47,3081,2.0,966427633
48,6,5.0,849031401
48,7,3.0,849031560
48,10,5.0,849031185
48,11,4.0,849031281
48,20,3.0,849031631
48,22,3.0,849031466
48,24,3.0,849031631
48,25,5.0,849031369
48,34,3.0,849031232
48,36,4.0,849031401
48,41,5.0,849031750
48,44,3.0,849031369
48,46,4.0,849031682
48,47,3.0,849032047
48,60,3.0,849031587
48,62,3.0,849031344
48,65,2.0,849031786
48,74,4.0,849031834
48,132,3.0,849031705
48,141,3.0,849031326
48,150,3.0,849031118
48,153,3.0,849031139
48,165,4.0,849031139
48,168,3.0,849031384
48,170,4.0,849031587
48,172,5.0,849031384
48,173,3.0,849031281
48,180,3.0,849031766
48,185,3.0,849031185
48,191,3.0,849031738
48,193,3.0,849031436
48,194,4.0,849031620
48,203,3.0,849031494
48,207,3.0,849031539
48,216,4.0,849031549
48,218,4.0,849031512
48,223,5.0,849031466
48,224,3.0,849031447
48,231,3.0,849031156
48,236,3.0,849031311
48,249,5.0,849031603
48,252,4.0,849031344
48,253,3.0,849031202
48,266,3.0,849031269
48,273,4.0,849031466
48,282,4.0,849031293
48,288,4.0,849031215
48,296,3.0,849031118
48,299,4.0,849031750
48,305,3.0,849031587
48,316,3.0,849031155
48,327,4.0,849031539
48,329,4.0,849031172
48,333,4.0,849031401
48,337,4.0,849031326
48,338,3.0,849031571
48,342,3.0,849031484
48,344,3.0,849031139
48,349,4.0,849031155
48,350,3.0,849031269
48,356,5.0,849031155
48,357,3.0,849031253
48,358,2.0,849031834
48,364,3.0,849031214
48,368,3.0,849031356
48,370,4.0,849031401
48,372,3.0,849031587
48,377,3.0,849031202
48,380,4.0,849031119
48,413,3.0,849031523
48,434,2.0,849031172
48,454,3.0,849031202
48,457,4.0,849031139
48,466,3.0,849031436
48,480,4.0,849031172
48,485,4.0,849031401
48,490,3.0,849031682
48,494,3.0,849031539
48,497,4.0,849031436
48,520,3.0,849031436
48,527,5.0,849031242
48,538,3.0,849031705
48,552,3.0,849031466
48,553,3.0,849031311
48,587,3.0,849031232
48,588,4.0,849031139
48,589,4.0,849031202
48,590,3.0,849031118
48,592,3.0,849031118
48,595,3.0,849031155
48,597,4.0,849031232
48,648,3.0,849031384
48,661,4.0,849031718
48,736,3.0,849031326
48,780,5.0,849031344
48,1073,3.0,849031738
49,32,4.0,901444589
49,296,4.0,901444497
49,318,5.0,901443791
49,457,3.0,901444541
49,541,3.0,901444540
49,589,4.0,901444264
49,593,5.0,901444087
49,608,5.0,901444540
49,858,3.0,901444450
49,919,5.0,901444629
49,950,3.0,901444589
49,953,5.0,901444589
49,1079,3.0,901444498
49,1207,4.0,901444406
49,1220,3.0,901444368
49,1358,5.0,901444589
49,2001,4.0,901444629
50,47,3.5,1303955643
50,88,4.0,1303954947
50,296,4.5,1303955295
50,555,3.5,1303954748
50,593,4.5,1303955655
50,673,1.0,1303954805
50,778,4.5,1303955325
50,1059,3.0,1303954811
50,1175,4.5,1303954905
50,1185,4.0,1303954926
50,1193,4.5,1303955354
50,1206,4.0,1303959019
50,1223,5.0,1303954857
50,1228,4.5,1303954827
50,1258,5.0,1303959030
50,1464,4.5,1303955549
50,1777,3.0,1303954761
50,1920,3.0,1303955009
50,1997,4.5,1303955707
50,2064,4.0,1303954869
50,2329,4.0,1303955387
50,2857,3.5,1303954974
50,2858,5.0,1303955241
50,2959,4.5,1303955217
50,2997,4.5,1303955200
50,3168,4.0,1303954953
50,3418,4.5,1303954776
50,3471,4.0,1303954766
50,3535,3.0,1303959066
50,3949,5.0,1303955227
50,4235,3.5,1303955459
50,4848,3.5,1303955535
50,6016,5.0,1303955470
50,6214,3.5,1303955515
50,6301,3.5,1303955504
50,33166,4.0,1303955436
50,37733,4.0,1303955494
50,49932,3.5,1303955560
50,52952,4.0,1303955396
50,55820,4.0,1303955264
50,56782,4.5,1303955253
50,57669,4.0,1303955282
50,64614,3.5,1303955424
50,81591,4.5,1303955166
51,2005,2.5,1308359796
52,20,3.5,1078054376
52,22,3.5,1078053807
52,48,3.5,1078053799
52,50,4.5,1078054859
52,110,5.0,1078054769
52,111,4.0,1078054035
52,172,4.0,1078053747
52,173,3.5,1078054042
52,185,3.5,1078055800
52,260,5.0,1078054777
52,267,4.0,1078054305
52,288,1.0,1078054014
52,296,5.0,1078054735
52,316,4.0,1078055566
52,318,5.0,1078054923
52,342,1.5,1078053772
52,344,4.5,1078055007
52,380,3.0,1078054784
52,384,4.0,1078054678
52,410,2.0,1078053976
52,434,3.5,1078053995
52,442,4.5,1078055795
52,457,4.0,1078054756
52,464,3.0,1078054331
52,466,4.0,1078054004
52,480,4.0,1078054748
52,502,4.0,1078054318
52,527,5.0,1078054918
52,541,5.0,1078055691
52,589,4.5,1078054788
52,592,1.0,1078054762
52,593,4.5,1078054740
52,628,3.0,1078053750
52,653,4.0,1078053965
52,780,4.0,1078055531
52,785,4.0,1078053818
52,788,3.5,1078053986
52,858,4.0,1078054898
52,924,4.0,1078055745
52,1079,3.0,1078053931
52,1125,3.0,1078054281
52,1127,4.5,1078055963
52,1129,4.0,1078054261
52,1136,4.0,1078053950
52,1183,1.0,1078053878
52,1196,5.0,1078055653
52,1198,4.5,1078054866
52,1200,5.0,1078055673
52,1206,2.0,1078055695
52,1210,5.0,1078054796
52,1214,5.0,1078055713
52,1215,4.0,1078055608
52,1240,5.0,1078055664
52,1270,4.0,1078055681
52,1274,4.0,1078055618
52,1275,4.5,1078055957
52,1321,3.5,1078054265
52,1356,4.5,1078055606
52,1371,4.0,1078055853
52,1372,4.5,1078055542
52,1373,4.5,1078054177
52,1374,4.5,1078055595
52,1375,4.5,1078055549
52,1376,4.5,1078055612
52,1385,2.5,1078054195
52,1396,4.0,1078053795
52,1405,3.5,1078054174
52,1500,4.5,1078053740
52,1544,4.0,1078055831
52,1573,4.0,1078055528
52,1580,4.5,1078055970
52,1584,5.0,1078055621
52,1588,3.5,1078054221
52,1590,4.0,1078055845
52,1603,4.0,1078055867
52,1619,3.5,1078054231
52,1639,4.0,1078053935
52,1644,3.0,1078054202
52,1676,4.0,1078053779
52,1687,3.5,1078054217
52,1690,4.0,1078055789
52,1727,3.5,1078054613
52,1747,2.0,1078054235
52,1748,4.5,1078055592
52,1762,4.0,1078054633
52,1831,2.5,1078055813
52,1876,4.0,1078054224
52,1917,4.0,1078054981
52,1921,3.0,1078055718
52,1990,1.0,1078055104
52,1994,4.0,1078054118
52,2000,4.5,1078055968
52,2002,5.0,1078055011
52,2011,4.0,1078053738
52,2012,4.0,1078053761
52,2019,4.5,1078054902
52,2060,4.0,1078054622
52,2100,2.0,1078053833
52,2122,4.0,1078054554
52,2136,4.0,1078054538
52,2174,2.0,1078053890
52,2232,4.0,1078055555
52,2367,4.0,1078054974
52,2394,4.0,1078054122
52,2403,2.0,1078054133
52,2456,4.0,1078054533
52,2462,1.0,1078055127
52,2516,1.0,1078055077
52,2571,5.0,1078053899
52,2628,4.0,1078055504
52,2641,3.5,1078054144
52,2668,3.0,1078054494
52,2699,3.0,1078055769
52,2712,3.0,1078053764
52,2713,4.5,1078054125
52,2722,3.0,1078055839
52,2723,4.0,1078054138
52,2860,4.0,1078054498
52,2890,3.5,1078054081
52,2985,4.0,1078053822
52,2997,2.0,1078053945
52,3030,4.5,1078054907
52,3033,4.5,1078055758
52,3113,3.0,1078054087
52,3114,4.0,1078053924
52,3175,5.0,1078055684
52,3177,3.5,1078054470
52,3248,3.0,1078054475
52,3263,4.0,1078054076
52,3275,5.0,1078054456
52,3300,4.5,1078054100
52,3527,4.0,1078055545
52,3574,1.0,1078055043
52,3578,5.0,1078055942
52,3664,1.0,1078055091
52,3698,3.5,1078055804
52,3751,3.0,1078053939
52,3752,3.5,1078054094
52,3785,3.0,1078054090
52,3793,4.0,1078055516
52,3868,3.0,1078054047
52,3959,4.5,1078055667
52,3994,4.0,1078054052
52,3996,5.0,1078053894
52,4084,4.5,1078054409
52,4226,4.5,1078054862
52,4306,5.0,1078053793
52,4370,4.5,1078055861
52,4494,3.0,1078055055
52,4638,4.0,1078055778
52,4701,4.0,1078054032
52,4855,4.0,1078054061
52,4973,4.5,1078054891
52,4975,4.0,1078054027
52,4993,5.0,1078054845
52,5171,4.0,1078055857
52,5267,4.0,1078054380
52,5308,3.5,1078054340
52,5349,3.5,1078055643
52,5378,4.5,1078055533
52,5418,4.0,1078054055
52,5445,4.0,1078055628
52,5459,5.0,1078055761
52,5463,4.0,1078055818
52,5500,4.0,1078054348
52,5502,4.5,1078055559
52,5618,4.5,1078054915
52,5740,1.0,1078055143
52,5952,5.0,1078054843
52,6218,4.0,1078054363
52,6287,4.0,1078054983
52,6333,4.0,1078055518
52,6365,4.5,1078054039
52,6371,0.5,1078055034
52,6502,3.5,1078055585
52,6503,3.5,1078054372
52,6537,4.0,1078055507
52,6548,4.5,1078054673
52,6659,4.5,1078056068
52,6872,0.5,1078055075
52,6934,5.0,1078055000
52,6979,4.5,1078055581
52,7017,4.0,1078054977
52,7034,4.5,1078054849
52,7101,4.0,1078054998
52,7143,4.5,1078055952
52,7153,5.0,1078054838
52,7163,4.0,1078054938
52,7341,4.0,1078056196
53,480,1.0,1038680919
53,953,5.0,1038680609
53,1028,4.0,1038680854
53,1196,5.0,1038680518
53,1198,4.0,1038681020
53,1204,5.0,1038680550
53,1210,5.0,1038680650
53,1704,5.0,1038681020
53,2294,5.0,1038680518
53,2478,4.0,1038681020
54,1,3.5,1230604274
54,32,3.5,1230603044
54,47,2.5,1230603030
54,50,4.0,1230602868
54,141,3.0,1230604405
54,169,1.0,1230602203
54,208,3.5,1230604378
54,231,3.0,1230604337
54,253,3.5,1230604384
54,260,3.5,1230604266
54,296,4.0,1230602967
54,318,3.5,1230602436
54,329,3.5,1230604355
54,344,2.5,1230604301
54,364,3.5,1230604320
54,367,3.0,1230604342
54,431,3.5,1230603448
54,480,2.5,1230604261
54,500,3.0,1230604333
54,541,4.0,1230603005
54,586,2.5,1230604400
54,588,3.0,1230604291
54,671,1.5,1230602059
54,736,1.0,1230642619
54,745,3.5,1230602442
54,780,2.5,1230604280
54,902,2.5,1230603540
54,904,3.5,1230602430
54,1031,4.0,1230602151
54,1073,2.5,1230604363
54,1097,3.5,1230604346
54,1136,3.5,1230604387
54,1148,3.5,1230602444
54,1196,4.0,1230604296
54,1197,4.0,1230602945
54,1210,4.0,1230604283
54,1223,3.5,1230602042
54,1265,3.0,1230604373
54,1270,3.0,1230603378
54,1274,4.0,1230603887
54,1282,4.0,1230603560
54,1580,3.0,1230604349
54,1653,4.0,1230603454
54,1704,3.0,1230603195
54,1772,3.5,1230602272
54,2291,3.0,1230603326
54,2380,2.0,1230602265
54,2571,4.0,1230602812
54,2628,3.0,1230604367
54,2662,3.5,1230602112
54,2683,3.5,1230642779
54,2762,3.0,1230603075
54,2918,2.0,1230603188
54,2959,4.0,1230602836
54,2997,4.0,1230604414
54,3000,3.5,1230682321
54,3160,4.5,1230602804
54,3578,2.0,1230642612
54,3793,3.5,1231043238
54,3821,0.5,1230642632
54,3949,2.5,1230602995
54,3996,4.5,1230603852
54,3999,3.0,1230602226
54,4006,3.0,1230602255
54,4011,3.0,1230603033
54,4027,4.5,1230642766
54,4226,4.5,1230602797
54,4306,4.0,1230603363
54,4388,1.5,1230642624
54,4545,3.0,1230602243
54,4642,4.0,1230641677
54,4878,2.5,1230602974
54,4886,3.5,1230603154
54,4973,5.0,1230602403
54,4993,3.5,1230602938
54,5015,4.5,1230602118
54,5225,5.0,1230641662
54,5418,4.0,1230603439
54,5618,4.0,1230602924
54,5903,3.0,1230603554
54,5952,3.5,1230602960
54,5989,3.0,1230603310
54,5995,3.5,1230602989
54,6333,3.5,1230642774
54,6365,3.5,1230602815
54,6377,4.0,1230603133
54,6874,4.0,1230603261
54,6934,3.5,1230602817
54,6953,3.5,1230603374
54,7147,3.5,1230603171
54,7153,3.5,1230602959
54,7361,3.5,1230602933
54,7438,4.5,1230603263
54,8370,4.0,1230602890
54,8404,2.5,1230603339
54,8636,2.5,1231043233
54,8665,3.5,1230603527
54,8784,4.0,1230603252
54,8970,2.5,1230603142
54,8983,3.5,1230603462
